TF,target,importance
HNRNPA1,RPL14,10.6329332
KLF4,IMPDH1,10.63287195
H2AFY,RAB5C,10.63248587
CREB5,MEGF9,10.63157199
SNAPC4,JOSD1,10.62989711
KLF4,CPT1A,10.62986337
CEBPB,RBM47,10.62797596
KLF4,YBX3,10.62797568
POU2F2,PPP1R15A,10.62613023
TRIB1,CKAP2,10.62611432
CEBPB,RGS2,10.62593262
YBX1,FCGR3A,10.62498385
RXRA,IFNGR1,10.62450894
RPS4X,ISG20,10.62379981
ANXA11,SMIM5,10.6232458
KLF4,STMP1,10.62232492
ZEB2,RPS16,10.62068973
SPI1,EMILIN2,10.62062647
H2AFY,PSMA7,10.62057443
KLF4,PLEKHO1,10.62007502
CEBPB,S100A8,10.61901871
MAFB,SH2B3,10.61894742
MAFB,CYBB,10.61774934
KLF4,CSRNP1,10.61721469
EIF5A2,SLC38A2,10.616981
H2AFY,HLA-B,10.61641534
CUX2,PLAC8,10.61619781
ANXA1,GLIPR2,10.61571208
SPI1,APOBR,10.61510986
ZEB2,HLA-B,10.61408425
HLX,NFE2,10.61372157
FOXO4,NDST2,10.61307685
FOS,LGALS8,10.61103659
LMO2,PPT1,10.60985426
YBX1,EIF6,10.60947483
GFI1B,SDC4,10.60908227
LMO2,ARRB2,10.60835546
FOS,ADCY7,10.60804902
ZSCAN9,TNNC2,10.60661251
RXRA,TCIRG1,10.60654524
CEBPD,THEMIS2,10.60495903
KLF4,FCMR,10.60475121
LMO2,RHOG,10.60446353
FOS,HK1,10.60375119
SPI1,VAMP3,10.60367385
ODC1,WBP2,10.60324736
ENO1,CYBA,10.60136146
SPI1,SYF2,10.60089701
HMGB2,RAB27A,10.6008008
CREB5,DYSF,10.59924504
ATF4,CD38,10.59901529
SPI1,PTAFR,10.59759458
EBF1,FCER2,10.5971864
RPS4X,SELENOW,10.59662212
SPIB,SNX22,10.5959398
FOS,AHCYL1,10.59585835
FOS,DCAF12,10.59445859
ZEB2,ALOX5,10.59389743
FOS,PIAS1,10.59368169
KLF4,JUN,10.59332336
FOS,DICER1,10.59265868
TAL1,PDLIM1,10.59145997
CTNNB1,DNAJC7,10.58982984
YBX1,CALHM6,10.58881195
ANXA1,TLE4,10.58611476
CEBPA,AC096667.1,10.58610139
UQCRB,RPS15,10.58574243
ZNF544,JMJD8,10.58560675
ZFP37,MLLT3,10.58539049
RBM3,NCL,10.58537152
ETV5,ORC6,10.58524372
TCF4,HIGD1A,10.58377964
LEF1,RPL13,10.58353777
BCL11A,HLA-DRB5,10.58282444
MEIS1,YWHAH,10.5823679
YBX1,CYTH4,10.58093266
LEF1,RPL21,10.58066719
DMAP1,BIK,10.58034232
TCF4,COBLL1,10.5800463
LMO2,RNPEP,10.5798491
TAL1,TST,10.57966716
MAFB,PTPRE,10.57945092
TCF4,RPS6KA4,10.57905609
CEBPB,TMEM154,10.57890702
YBX1,TOMM22,10.5778817
ODC1,VEGFC,10.57771395
RUNX3,NKG7,10.57736505
CEBPB,DAPK1,10.57687675
BCL11B,RPS14,10.57558444
H2AFZ,CDIP1,10.57526535
ODC1,ABO,10.57413081
SETBP1,UCP2,10.57340407
YBX1,RSRP1,10.57325233
TAGLN2,CTSA,10.57282055
YBX1,RGS19,10.57255544
ENO1,CELF2,10.5723455
RPL6,ANKRD9,10.57102908
FOS,REEP5,10.56929696
CUX2,CCDC186,10.56906969
BCL11B,TRAT1,10.56769431
SPI1,CD83,10.56706547
CEBPB,MS4A7,10.56694106
TRIM21,TTC21A,10.56650307
RPS4X,LDLRAP1,10.56601888
KLF6,FTH1,10.56542414
RPL6,STT3B,10.56515491
MEF2D,SH3BGRL2,10.56047404
UBB,JAK1,10.55888243
CEBPD,RAB32,10.55801406
ATF5,SLC39A1,10.55775138
KLF4,STAT2,10.55540075
KLF4,SYNCRIP,10.55539392
ENO1,MLF2,10.55427294
IRF5,CDC40,10.55409757
CEBPB,PPM1F,10.55326591
MAF,AQP3,10.552034
TAGLN2,AGPAT1,10.5511132
KLF4,RPS3,10.55099231
SPI1,IMPA2,10.54991097
TCF7,CDC14A,10.54978046
CEBPB,DPYSL2,10.54945535
JUND,SPTLC2,10.54798943
TCF7L2,NR4A1,10.54753487
CEBPD,NDUFB7,10.5469224
LMO2,APLP2,10.54682091
ZBTB7A,BID,10.54620252
SPI1,HSP90AA1,10.5456633
CEBPD,RNPEP,10.54540825
MAFB,DYNLL1,10.54507271
CEBPB,LTA4H,10.54470362
RBM3,ARPC3,10.54446933
ZNF234,CHD7,10.54417358
CEBPB,MT-CO2,10.54388156
CEBPB,ADCY7,10.54359835
CEBPB,HSPA1A,10.5424483
ZEB2,CTSD,10.54231505
TAGLN2,CLEC1B,10.5421457
YBX1,GTF2A2,10.54183359
MYBL1,TRGC2,10.54156461
YBX1,POP4,10.5409851
TCF7,PRMT2,10.53980728
RBPJ,GTF2A2,10.53966142
H2AFY,CAMKK2,10.53936791
CANX,ATP6V0E1,10.53885585
GFI1B,C2orf88,10.5386172
SP110,RBM6,10.53841854
RPL6,MDFIC,10.53835442
PKM,ITGB2,10.53832406
TCEAL2,COA5,10.53664464
KLF4,MAP1LC3B,10.53640612
YWHAZ,ACTR3,10.53575076
SPI1,DOCK5,10.53525252
LMO2,PLAUR,10.53510647
H2AFY,UQCRFS1,10.53466067
RAB7A,WDFY4,10.53458156
JUN,DDX5,10.53384903
IRF7,MXD4,10.53367963
RAN,PSMD8,10.5336056
RPS4X,C6orf48,10.53347643
DBP,CISH,10.53346351
MAFB,FCGRT,10.53323637
RBM3,PFDN5,10.53323304
IRF8,AAK1,10.53273029
ZNF74,CD244,10.5320908
H2AFY,ID2,10.53201514
LMO2,PAK2,10.53169953
ENO1,ARPC1B,10.52800046
MEF2C,DRAM2,10.52668038
LMO2,FLNA,10.52256467
JUNB,RPL7L1,10.52224215
ZEB2,AOAH,10.52178619
H2AFY,HLA-DQA2,10.52154897
MAFG,ANO5,10.51930564
CEBPB,LILRB1,10.51855175
TCF7,PSIP1,10.51829745
CREB3L2,CD38,10.51733494
ZNF100,TP53I3,10.51650587
ZBTB16,LINC00987,10.51606115
KLF4,EVI5,10.51453216
CEBPB,UTRN,10.51364576
CEBPD,PRKAR1A,10.51275584
CEBPB,ATP2B1-AS1,10.51251365
RPS4X,TRABD2A,10.5122064
CEBPD,PPP1R18,10.51171565
EOMES,TBX21,10.51150035
LMO2,CTNNA1,10.51140511
TCF4,NCOA3,10.51125172
H2AFY,MDH2,10.51059858
H2AFY,UBC,10.50977501
MAX,RHOBTB1,10.50845807
RUFY3,HAVCR2,10.5081926
LRRFIP1,ANXA5,10.50756452
UQCRB,MORF4L1,10.50629276
KLF10,TET2,10.50592305
ZEB2,HELZ,10.50471122
RBM3,COX5A,10.5044765
RUNX2,GUK1,10.50403759
RBM3,PSMB8,10.50358532
MAFB,UBE2D3,10.50294258
ZEB2,CD40LG,10.50127132
MYLK,INAFM2,10.50104408
CEBPD,SLC35E1,10.50048668
UQCRB,RPS12,10.50045366
CEBPD,BCL6,10.49949994
CEBPB,ATP6V0B,10.49831463
IRF8,OSTC,10.49691811
ZNF345,TMEM62,10.49604797
ZFX,PVR,10.49531043
ZEB2,BAZ1A,10.49524394
RPL6,SMDT1,10.49493055
MYLK,ELOVL7,10.49333659
ANXA1,AHNAK,10.49234715
PKM,FKBP8,10.49216076
JUNB,ASCL2,10.49181241
RPL35,MT-ND6,10.49128754
YBX1,SMIM25,10.4902783
CEBPB,EIF6,10.4901516
CEBPD,KLF6,10.48961814
EEF1D,KLF2,10.48739562
CANX,ARFGAP3,10.48737274
H2AFY,ITGAM,10.48620887
ZEB2,CEBPD,10.48607882
FOS,MAPK14,10.48495679
ZNF385A,CNPY3,10.48467668
RPL35,SPOCK2,10.4830759
CEBPD,G6PD,10.48108848
CEBPD,TLR4,10.4810069
KLF6,NFKBIZ,10.47966787
LMO2,TNFRSF1A,10.47966761
FOS,KIAA0930,10.47961827
SMARCC2,CLTCL1,10.4793272
ENO1,MT-CO1,10.47863951
FOS,HOOK3,10.47816566
STAT1,TMEM123,10.47772131
BCL11A,TRAF4,10.47753766
JUND,CTNNB1,10.47615615
BCL6,DYSF,10.47583905
RPL35,BTF3,10.47569574
MAX,GAS2L1,10.47543449
CEBPB,LTBR,10.47506526
ZNF706,DDX5,10.47379655
TCF7,CD40LG,10.47271706
JUND,SLC25A37,10.47177018
CEBPD,PXN,10.47143371
CEBPB,IDH3G,10.47099497
SPATS2,IGKC,10.47019729
FEZ1,HOPX,10.46925776
YWHAE,SDHD,10.46912426
TCF7,TRAT1,10.46875474
TCF7,ATP6V0E2,10.46847834
ZNF620,KCNN4,10.46835954
JUND,TNFAIP2,10.46822226
RPS4X,GSTK1,10.46762332
TAGLN2,TGFB1,10.46664271
HTATIP2,SOD1,10.4650203
IRF5,RBM14,10.46292011
SFPQ,TFDP1,10.46286988
ZEB2,CCDC88B,10.46100057
LMO2,LIPA,10.46097414
JUND,TKT,10.46093856
CEBPD,RPS24,10.46023736
ENO1,RPL26,10.45979452
ZNF266,CDK19,10.45925776
ZNF48,PATJ,10.45916437
SPI1,PPP1CC,10.45875635
H2AFY,ROGDI,10.45826686
IRF7,AR,10.4579672
PHLDA2,PTMS,10.45771312
LEF1,RPS15,10.45739239
LEF1,BCL11B,10.45710468
TFEC,LTA4H,10.45570186
H2AFY,HNRNPC,10.45543321
IRF8,WDFY4,10.45484543
LRRFIP1,CSTB,10.45477616
RXRA,IRAK3,10.45253041
CEBPB,ZFAS1,10.45092034
YBX1,RPL18,10.45046124
KLF4,CLEC4D,10.44779455
ZBTB38,LINC01871,10.44741598
TCF7,MLLT3,10.44732529
SPI1,DOCK8,10.44702731
RXRA,TGFBI,10.44602369
MEF2C,RPL22L1,10.44571736
E2F5,FAM129C,10.44511585
GATA3,ZNF276,10.44452472
FOS,ECHDC1,10.44425297
FOS,STX10,10.44392481
CUX2,NRP1,10.44390722
ZNF787,MNT,10.44379894
PLAG1,CHD7,10.44378709
YBX1,MAP4,10.44349925
H2AFY,TPT1,10.44284663
YBX1,ATP5MG,10.44100177
TCF7,TPT1,10.44084191
TCF4,UBE2J1,10.4399248
PKM,MGST3,10.43810171
YBX1,CNBP,10.43723081
ZEB2,PTP4A2,10.4368132
GATA1,IGF2BP3,10.43600443
PHLDA2,SLC37A2,10.43556307
ETS1,CD28,10.43395012
ENO1,PCBP1,10.43308963
RPL6,CMPK1,10.43200287
JUNB,PABPC1,10.43134348
KLF2,TMEM204,10.43045947
CAT,ARPC1B,10.42998522
RBM3,YTHDC2,10.42740155
TPI1,YBX1,10.42677742
LUZP1,CAPN12,10.42566216
YBX1,RPLP0,10.42538771
ENO1,PSMD4,10.42517475
JUNB,RPL26,10.4228885
ODC1,MFSD1,10.42222222
JUND,EIF4B,10.42207365
NAP1L1,LILRB1,10.42156844
CLOCK,NPIPB5,10.4214583
SRBD1,UVRAG,10.42110669
RORA,ARL4C,10.42034972
ZEB2,CHMP5,10.419225
JDP2,IFFO1,10.41907018
YBX1,GUK1,10.41880114
KLF6,NDUFB10,10.41770406
TCF7,ARHGEF1,10.41625274
H2AFY,DST,10.41458023
YBX1,PTP4A2,10.41444663
SOD1,GALNT10,10.41245812
RPL6,CORO1A,10.41206729
MYLK,TUBB1,10.41196355
CREB5,FPR1,10.41167336
RXRA,THEMIS2,10.41115509
RBM3,DBNL,10.41113269
FOSB,TLR2,10.40765512
HMGB3,RAB4A,10.40686327
ENO1,ATP5ME,10.40664521
ZNF787,TNK2,10.40656097
KLF4,RPS24,10.40649995
FOS,GNB4,10.40522195
ZNF175,CERS6,10.40469977
RPL6,GP9,10.40375955
ENO1,NRIP1,10.40287213
SPI1,MGST1,10.40268693
ENO1,EIF3K,10.40239919
YBX1,KMT2C,10.4020307
MYBL1,TTC38,10.40136259
TCF4,CEP128,10.4008454
LAS1L,CD82,10.40061214
RXRA,STXBP2,10.40038481
MBD2,IFITM2,10.40034175
FOS,ABHD5,10.40015379
JUND,RAB11FIP1,10.39967535
TCF7L2,MOV10,10.39903995
NAP1L1,ARHGDIB,10.39903357
FOS,BCLAF1,10.39858397
RPS4X,CCT4,10.39832094
ZNF770,SPIB,10.39610546
ZNF101,CORO1B,10.39528583
KLRG1,TRG-AS1,10.39473976
HES4,RPS19,10.39389198
ARID5B,FCMR,10.39275246
PRDX5,SSR4,10.39252426
KLF6,ARL4A,10.39186604
ZNF195,APPL1,10.39185914
CEBPB,ARRB1,10.39110282
ODC1,SERPINE1,10.39071796
SPI1,DOCK2,10.38749803
JUND,SUMO3,10.38711403
KLF6,MT-ND2,10.38654764
KLRG1,ZAP70,10.38581727
TAL1,ITGB5,10.38463167
TRAF4,SERPINF1,10.38319948
P4HB,EIF3G,10.38231647
BCL11B,ITK,10.38170565
H2AFY,DBI,10.38142311
KLF4,TMBIM6,10.38141142
MAX,PDLIM1,10.38129716
ANXA1,CELF1,10.38106056
TAL1,TPST2,10.38086208
ENO1,NDUFA12,10.38079058
FOS,ARHGEF40,10.38046958
TAGLN2,DDAH2,10.38040471
FOSB,HNRNPC,10.38019633
SPI1,BNIP3L,10.37935142
ZNF19,CEP350,10.37874438
KLRG1,SYTL1,10.37745357
LMO2,COMT,10.37716677
ANXA1,LRP1,10.3763752
LRRFIP1,FGR,10.3754725
JUND,KLF10,10.37541481
BCL11B,MAL,10.37494251
LMO2,WIPF1,10.37443066
H2AFY,HMGN2,10.37417795
SPI1,UBE2F,10.37371746
ZNF326,E2F5,10.37329504
SOD1,ABHD6,10.3722367
TCF7L2,ATP5F1B,10.37175875
TCF7,SCML4,10.37144223
TCF7L2,ACTR3,10.37092996
BCL11B,PLEKHB1,10.37061155
MEIS1,TNFSF4,10.36976564
LRRFIP1,TUBA1A,10.36896704
SPI1,AC020656.1,10.36888945
MAFB,PPM1N,10.36845422
IRF8,ABHD15,10.36828508
CYCS,HSP90B1,10.36812606
RBM3,SFT2D2,10.36796164
ZEB2,COA3,10.36787229
TCF7L2,CHST2,10.36697553
ZNF879,NORAD,10.36648645
KLF4,C15orf39,10.36462956
H2AFY,DNAJC7,10.36365742
CREB5,CSF3R,10.36364146
ZNF160,NINJ1,10.36289431
NAP1L1,AP2A1,10.36264933
PHF12,GZMH,10.36256562
JUND,BCL6,10.36150359
CEBPB,TNFSF10,10.36110551
KLF4,GNB2,10.36007277
H2AFY,JUND,10.35971434
FOS,GRB2,10.35928707
NAP1L1,BID,10.35889599
RXRA,DUSP6,10.35816743
HMGA1,WDFY4,10.3572677
H2AFY,ATP5F1C,10.35714358
RPL6,TRAC,10.35660585
TAGLN2,NCOA4,10.35648861
ZEB2,ST8SIA4,10.35633319
IRF7,CIB2,10.35536438
ZEB2,ENY2,10.35496735
JUND,SF1,10.35485874
TPI1,COX6C,10.35442935
SPIB,PSMG3-AS1,10.35416114
LMO2,POLE4,10.35405837
ENO1,FMNL1,10.35376705
RBM3,RTRAF,10.35364901
YBX1,HNRNPA1,10.35139926
ZNF366,MRPL3,10.34996277
JUND,GGNBP2,10.34990961
KLF10,CYFIP1,10.3487263
KLF4,CELF1,10.34839024
FOS,DBI,10.34790457
SPI1,MNDA,10.34626479
SPI1,PIAS1,10.34609546
ETS1,ACAP1,10.34593942
CEBPB,TET2,10.34573392
MYLK,ENDOD1,10.34503909
RPS4X,OXNAD1,10.34487257
ENO1,RSL24D1,10.34468035
FOS,MRPL33,10.34422533
LMO2,MAP3K1,10.34343586
RPL6,RBMX,10.34265426
CEBPB,SERP1,10.34208257
TCF7L2,ARPC1A,10.34191298
CYCS,CHPF,10.34088047
KLRG1,IL18RAP,10.33991217
ZEB2,RPS10,10.33967426
IRF7,SINHCAF,10.33962734
RPL35,FOXP1,10.33926953
CEBPD,MID1IP1,10.33919671
ID2,RIPOR1,10.33869378
H2AFY,PGAM1,10.33811144
MEF2C,LSM10,10.33809333
BCL11A,RPS6KA4,10.33801671
UQCRB,CALM3,10.33684865
RPL6,C9orf78,10.3367722
ZEB2,LDHB,10.33662239
CERS2,TSC22D1,10.33653638
H2AFY,CHMP4B,10.33635083
YBX1,RPL41,10.33573762
LMO2,DUSP6,10.33532877
CEBPG,KHNYN,10.33495214
TCF7,TNFRSF25,10.3346075
NAP1L1,PLEKHO1,10.33457759
P4HB,COPE,10.3341647
ANXA1,SNRPE,10.33295391
MXD4,FDFT1,10.33269455
ZNF860,CD37,10.33256881
LRRFIP1,B2M,10.33081348
FOS,HCK,10.33071558
KLF13,IBTK,10.32935108
NAP1L1,CHST2,10.32888066
POU2AF1,CD74,10.32852522
FOS,RCSD1,10.32798111
SOD1,DSTN,10.32797958
KLF4,RAB1A,10.32631308
JUND,EIF5,10.32613601
YBX1,RPS8,10.32552419
RPL6,ARID4B,10.32531717
ARNTL,ABO,10.32481977
CEBPB,LY96,10.32454483
H2AFY,AGTRAP,10.32404185
IRX3,HIST1H3H,10.32014319
IRF7,NPC2,10.32011609
KLF4,SAMD4A,10.3175393
FOSB,STAT3,10.31743682
RORA,PIM1,10.31720739
CEBPD,DOK3,10.31642719
HMGA1,DDT,10.31604043
P4HB,IFI27L2,10.31424442
ARID5A,AHCY,10.31415152
CEBPD,DAZAP2,10.31217241
MAFB,TXNIP,10.31182497
HCLS1,CHCHD2,10.31120338
HNRNPA1,RPS21,10.31066949
H2AFY,DDT,10.31063574
MAFB,CTNNA1,10.31044735
FOS,PECAM1,10.31014041
FOS,HNRNPU,10.30888523
GATA3,CD5,10.30799672
SOX4,NCF1,10.30745787
POU2AF1,SWAP70,10.30721688
BCL11B,RORA,10.30681529
KLF4,SEMA4A,10.30573417
TAGLN2,TTC7A,10.30570552
TFEC,S100A12,10.30509603
IRF7,TSPAN13,10.30424097
TAL1,RAP1B,10.30399894
SPI1,DENND6B,10.30363576
H2AFY,APEX1,10.30358246
SPI1,ACAP1,10.30331078
SETBP1,PPP1R14B,10.30303782
KLRG1,CMC1,10.30296747
FOS,HCLS1,10.30235252
H2AFY,CACNA2D3,10.3011672
PKM,PGAM1,10.30113264
LMO2,BST2,10.30045634
GFI1B,PGRMC1,10.30043707
H2AFY,SERP1,10.30026847
CANX,TIMM13,10.30015915
CERS2,LGALSL,10.299715
RPS4X,NELL2,10.29952344
IRF8,PPIB,10.29920124
HES4,SNX18,10.29863087
SPI1,CD300A,10.29843291
CEBPB,CAMK1,10.29769368
RXRA,SNX10,10.29734147
POU2AF1,FCRLA,10.29661163
KLF6,METTL9,10.29655079
FOS,SRSF6,10.29593749
ETS1,BIN1,10.29573435
CEBPG,BACE1,10.29550404
HMGB1,PTPN7,10.29549854
FOSB,TMED10,10.29529677
KLF4,STX10,10.29404747
ANXA1,MAP2K1,10.2935884
LMO2,POLK,10.29334307
JUND,FKBP5,10.29303978
ZEB2,CAP1,10.2928697
YBX1,ARHGAP1,10.29160357
H2AFY,RBMS1,10.29070029
FOS,PPP1R15A,10.28814561
MAGEF1,ZNF337,10.28809552
CEBPB,RTN3,10.28541082
RXRA,TLR4,10.28475662
LMO2,GNAI2,10.28393985
FOSL2,SERPINB1,10.28374877
PKM,HSD17B11,10.28313575
LMO2,TMEM167A,10.28275645
JUND,LASP1,10.2820876
H2AFY,TLR4,10.27899301
ZNF778,FBXO6,10.27811955
CEBPD,CD99,10.27746785
TPI1,COX6B1,10.27627126
FOS,H2AFZ,10.27494662
H2AFY,UQCRH,10.27429978
SPI1,ASAP1,10.27426022
TCF7L2,LYST,10.27421827
ZNF100,LAP3,10.27373548
KLRG1,MT2A,10.27183477
YBX1,RABGAP1L,10.27137853
FOS,JAK2,10.26985918
LMO2,01-Sep,10.2697982
EOMES,ARPC5L,10.26959481
H2AFY,TAOK1,10.26945961
TCF4,MLEC,10.26856249
CXXC1,TMEM156,10.26854061
CEBPD,TET3,10.26750015
ZNF383,MAP2K7,10.26731574
HCLS1,YWHAB,10.267069
TCF7,ATP8B2,10.26592528
FOS,ZNF524,10.26316282
RXRA,IER5,10.26232607
KLRG1,CD244,10.26219548
MAF,ALPK1,10.26090943
TCF3,EZR,10.26046525
RBM3,CDC37,10.26017007
HES4,GNGT2,10.2592529
KLF4,PCBP1,10.2590956
YBX1,BZW1,10.25871402
GATA2,ETFA,10.25864314
FOS,SGK3,10.25784902
MAFB,FAM45A,10.25773809
SATB1,BICDL1,10.2573796
ZEB2,ZSWIM6,10.25667154
SPI1,TMEM219,10.25649351
JUND,KLF6,10.25648567
H2AFY,SEM1,10.25599687
CEBPB,PFN1,10.25232294
CEBPD,ANPEP,10.25194156
RPL6,CLNS1A,10.25193122
ZNF19,TXNDC15,10.25146495
KLF10,CD300E,10.25108067
MAFB,VSIR,10.25089551
FOSB,PCYT1A,10.25032435
POU2F2,SNAPC3,10.25030219
FOS,HPCAL1,10.24999741
YWHAE,HMGB1,10.24897769
SPI1,JTB,10.24873515
CEBPD,SIRPB2,10.24870136
ZEB2,MYO1F,10.24865489
RBM3,GNB1,10.24829736
JUND,STK17B,10.24794646
KMT2A,FDX1,10.24646705
RPS4X,CD74,10.24619407
FOSB,DNAJA1,10.24558511
RBM3,RPS11,10.24521672
KLF10,FKBP5,10.24518419
PAX5,AFF3,10.24449327
FOS,PAK2,10.24251677
LMO2,TSC22D3,10.24244615
JUND,GNAI2,10.24190331
SPI1,MFSD14B,10.24189766
FOS,RETN,10.24181045
FOS,SLC43A3,10.24111739
SPI1,CNBP,10.24107397
ZNF621,ABCB4,10.24052872
FOS,RBPJ,10.24047151
MAFB,RHOG,10.24001541
YBX1,PRPF4B,10.23964867
YBX1,OSTF1,10.2396091
ZNF408,PLEKHF1,10.2395712
H2AFY,EP300,10.23904906
RPL35,HLA-DQB1,10.23800268
IRF7,COBLL1,10.2373327
ZEB2,RGS2,10.23731856
TPI1,POLR2L,10.23688059
SPI1,PLXDC2,10.23575165
MAX,FRMD4B,10.23572402
IRX3,GLA,10.23521694
RPL6,ATP5MPL,10.23492293
TCF7,LINS1,10.23475202
SPI1,TMEM173,10.23438049
CEBPD,CCDC88A,10.23434878
KLF8,GNB5,10.23424816
MEF2C,BASP1,10.23399461
PKM,WDR1,10.23397319
ANXA1,DPYD,10.23395219
TET1,C14orf28,10.23386604
YBX1,SNX17,10.23361009
TCF7L2,AC064805.1,10.23314554
RORA,LINC01871,10.23230401
H2AFY,NCOA4,10.23219146
SOD1,RPL5,10.23137772
RPL6,EIF4A2,10.23100943
ZEB2,AKAP13,10.23084359
PRDX5,PDIA6,10.22979813
SPI1,NUDT16,10.22949359
SPI1,THEMIS2,10.22932348
CEBPA,FMNL2,10.2292989
JUND,PRNP,10.22892365
TCF7,PRDX2,10.22766106
SPAG7,HLA-DQA1,10.22659075
TRIP10,C12orf75,10.22483889
KLF4,DYNLL1,10.22467165
FOS,MAP2K1,10.22401817
YBX1,TAOK3,10.22394081
POU2F2,LYN,10.22356118
XBP1,AQP3,10.22348544
UBB,RAN,10.22328677
CEBPB,CCNL1,10.22302432
CEBPD,PPP1R15B,10.22284339
PKM,ZDHHC3,10.22237422
ZEB2,RPL10,10.22228374
RPS10,SMDT1,10.22190568
IRF8,UCP2,10.22185645
BCL11A,CCDC186,10.2208145
KLF4,IRS2,10.22010864
TRIB1,STEAP4,10.2177363
FOS,CBX4,10.21765751
ZEB2,SNX27,10.21728098
KLRG1,SH2D2A,10.21621108
IRF7,GSN,10.21600762
CEBPB,TOLLIP,10.21539932
TCF4,DNAJC7,10.21479834
H2AFY,SULF2,10.21433418
JUND,BNIP3L,10.21392121
BACH1,TYROBP,10.2132086
BACH2,EPHA2,10.21296143
ZNF574,AP3M2,10.21277629
ENO1,UBL5,10.21194269
SPI1,FAM114A2,10.21096132
RPS4X,ESAM,10.21066965
LEF1,LAT,10.20974998
FOS,ID2,10.20932587
LRRFIP1,CTSS,10.20894995
LRRFIP1,SCP2,10.20890956
SPI1,TIMM13,10.20886214
HNRNPA1,HINT1,10.2079932
ZEB2,IRF2BP2,10.20577648
H2AFY,MAPKAPK3,10.20555563
CEBPB,LSP1,10.20541002
E2F4,SNX33,10.20445891
HNRNPA0,RGS12,10.20428282
HMGB2,CITED2,10.2026003
HMGB1,HMGN3,10.20192286
LMO2,PIK3AP1,10.20136365
CREBZF,RNF168,10.20080007
SPI1,CTSC,10.19970452
XBP1,SEC61G,10.19958815
HNRNPA1,EIF4A2,10.19951972
IRF7,TMIGD2,10.19933302
PKM,CREG1,10.1992725
SPI1,APH1A,10.19904272
ZEB2,RPL37,10.19816248
NUCB1,GNG7,10.19755561
ZEB2,MYO1G,10.19719299
RXRA,CEBPB,10.19603493
NR1H3,MTMR10,10.19571244
NAP1L1,ZNF703,10.19551712
HHEX,OSER1,10.19541403
H1FX,RAP2C,10.19465641
DUS3L,DLGAP4,10.19447007
FOSB,TMEM173,10.19419154
HNRNPA1,RPS3,10.19376223
ZEB2,C19orf38,10.19365412
ZEB2,PLXDC2,10.19263231
KLF6,AOAH,10.19195306
MYBL2,CCDC186,10.19037148
ZFP1,XIAP,10.19029327
CEBPD,MRFAP1,10.19008937
ZEB2,TMEM50A,10.18958845
HHAT,LGMN,10.18944114
VAMP3,AHR,10.18932753
XBP1,LMAN2,10.18861199
LMO2,LRRC25,10.18842733
KLF4,AFTPH,10.18788654
KLF4,ATP5F1B,10.18745797
CEBPB,DUSP7,10.18672212
ZEB2,MYH9,10.18617053
SPI1,ROGDI,10.18496231
IRF8,ATP13A2,10.1847474
RXRA,ATP6V0E1,10.18461098
TCF7,RPL31,10.18450474
CEBPD,PCMT1,10.18411567
ANXA1,GUK1,10.18403361
FOS,CMTM7,10.18181254
BCL11B,OCIAD2,10.18161457
H2AFY,FNIP2,10.1813291
ODC1,HBQ1,10.18116303
KLF4,JAK2,10.17971335
RAB7A,LARP7,10.17929912
FOS,MXD1,10.17920214
KLF4,NACC2,10.17796337
HCLS1,SREK1,10.17766895
CEBPD,ZNF385A,10.17707714
KLF4,TET2,10.17645149
LMO2,CPPED1,10.17628934
FOS,NADK,10.17591699
TCF4,GAPT,10.17543969
NAP1L1,MS4A4A,10.17509098
FOS,S100Z,10.17292105
ENO1,DEK,10.17289876
ZNF575,FASTK,10.17219736
TMEM33,DARS-AS1,10.17179339
MAX,DAB2,10.17115156
MYBL1,NLRC3,10.1705151
CANX,ATP5PF,10.17045842
GATA1,SMOX,10.17007996
LMO2,GCA,10.1696809
IRF8,GPM6B,10.16905397
BCL6,U2AF1,10.16853873
RPS4X,TTC39C,10.16796028
CEBPD,SLC11A1,10.16779451
H2AFY,PLEK,10.16735944
UQCRB,RPL14,10.16647129
ENO1,MRPL3,10.16552459
FOS,HLA-A,10.16487989
MCTP2,CD7,10.16298993
ZEB2,FERMT3,10.1626026
GFI1B,ICAM2,10.16209343
CREB5,FSTL3,10.16075667
RBM3,EID2,10.1603096
ENO1,POLR3K,10.16003898
UQCRB,RPS27,10.15990644
MAFB,TNFSF13B,10.15922903
ANXA1,TM9SF2,10.15906091
RXRB,PPIB,10.15892859
CEBPB,RRAS,10.15857166
TCF4,LRRC69,10.15696258
LEF1,GYPC,10.15685763
ENO1,SCPEP1,10.15685065
LMO2,MSN,10.15452338
BACH1,C2orf88,10.154291
IRF8,NUCB2,10.15421211
PRDX5,CCDC47,10.15390536
SPI1,PREX1,10.15190069
XBP1,SLC39A7,10.15047161
ZNF101,ARFIP2,10.15039827
SPI1,TRMT1,10.1482754
RBM3,COX6B1,10.14816749
GATA2,INF2,10.14739166
CEBPB,STMP1,10.14644962
CANX,PSMA5,10.1453577
YBX1,ANXA7,10.14478782
ID2,ADGRG1,10.14431293
ZEB2,LRP1,10.1442449
RXRA,BIN1,10.1431227
RXRA,PRELID1,10.14295325
UQCRB,TMSB10,10.14291525
SPI1,CYB5R4,10.14195551
PKM,PDIA6,10.14156772
CREB3L2,ITM2C,10.14093582
RXRA,LGALS3,10.14089556
